RegionID,SizeRank,RegionName,RegionType,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394847,431,"Meadville, PA",msa,PA,132050,131633,132783,132783,134450,136300,137817,138983,138483,137000,134133,131600,129900,131600,129933,129267,132600,139300,146233,145567,147200,147300,148633,145300,142267,136600,134900,138233,143233,151300,154483,158133,163400,167917,174233,175117,173950,168317,167500,170967,183267,189433,193967,185633,174467,164633,161300,160300,157267,157967,164633,175500,184467,193783,197583,197783,196100,193100,196567,194083,190450
394568,432,"Elmira, NY",msa,NY,112983,114617,117600,122433,125783,129483,128617,128600,128233,129933,129933,128300,126633,126633,128267,136567,146417,156417,161450,159133,155500,148833,142333,134333,130650,129467,127617,124633,128150,138300,143117,143083,142117,147950,156317,163483,164467,159433,150767,148300,148150,152317,151817,152000,150300,154933,154917,154950,148316,146666,153300,164633,179300,189083,187417,180417,169000,164300,163300,159967,158333
394644,433,"Great Falls, MT",msa,MT,211967,214317,215950,219100,224265,230965,233782,234967,235600,240600,245417,259533,261967,263817,260700,258267,256583,254950,259983,263333,264900,266233,266233,271333,282333,300667,302333,301633,295017,306683,315883,331650,334983,339983,337467,332467,327967,338000,347667,351333,339500,331500,323167,321667,321667,325000,325000,325000,329167,332667,337633,338467,339933,339967,340133,346650,354317,358150,355667,351317,350650
394776,434,"Laurel, MS",msa,MS,158167,160167,160000,159500,159833,159000,159500,164167,,183617,188367,181717,175383,166883,160183,162183,165933,173600,174117,172450,172450,176033,181000,180117,180383,177050,177300,176467,177917,183317,196450,207367,213300,208000,199000,190000,185000,182233,177200,178533,178633,182000,188417,195750,202383,199467,206450,212817,219650,221333,223333,226333,223417,220750,210917,205467,203133,208300,211650,214650,224950
395042,435,"Russellville, AR",msa,AR,160800,160767,162783,168100,173100,173233,172433,172467,174167,175000,175000,176633,173300,169933,166600,168233,166600,165633,165633,170600,174190,175890,175923,175000,176333,179633,184300,189633,194633,201533,203167,203167,199933,199967,199975,198292,196625,196317,197933,199600,203233,209966,218633,227000,233333,236333,237817,241317,242983,243133,243117,244183,245867,241050,239967,236633,241300,244317,249300,249300,242950
394704,436,"Indiana, PA",msa,PA,126800,127233,122200,116300,110583,115583,120550,121567,118233,116567,115767,111217,109583,112050,114933,123233,129767,138867,135567,134050,134650,134650,132967,129933,129900,126600,128283,131617,144950,148967,152300,147967,145600,141967,139600,139633,145397,148430,149413,146983,150617,153783,158533,158367,157517,153083,149950,148150,146167,147833,153500,157167,158800,162433,165750,166600,163967,166317,165500,165650,161317
394859,437,"Midland, MI",msa,MI,178317,177417,181333,188666,195983,197650,193633,189633,184217,174233,169233,171283,178250,183167,184867,186900,188500,201500,212800,217933,211600,204967,203333,196667,193000,192967,199600,209900,219600,229600,239633,243117,239317,229283,221133,211300,202967,197967,204967,216150,231967,246950,257450,263967,258983,250317,239633,237967,241650,251667,255000,256650,256650,260650,264817,264817,262483,263333,255000,246667,238333
394755,438,"Kokomo, IN",msa,IN,118267,116417,117900,121233,127350,131383,138050,138933,141167,134500,129500,123233,119900,116567,117917,124600,129600,129950,123300,124667,125000,128000,128333,129633,124600,118917,122250,130917,,154933,154933,142967,137783,140650,148633,155450,150917,151567,147750,152750,154417,159900,164917,168250,171617,176600,176617,178250,173283,173033,172883,180383,187983,193167,199817,202483,203817,197000,189633,182800,180433
394395,439,"Bloomsburg, PA",msa,PA,175117,177933,181300,184633,185667,183967,183967,184600,184633,181467,178150,174783,173283,176600,182266,188933,190600,191600,196417,201367,204700,204550,200967,197633,192967,194917,194933,199933,204133,215817,217983,223800,222967,225800,219500,216967,207633,210600,213933,225767,228950,228950,228083,226600,223450,212483,205650,201817,209483,216150,231467,241450,253117,252817,248417,238567,233150,235900,242550,244117,245750
394941,440,"Opelousas, LA",msa,LA,143300,142333,144666,147666,149167,152500,156133,159600,159933,159967,159833,159800,162130,162263,158380,156017,157717,161600,161117,161100,164133,167650,165667,159667,153333,153483,158150,163150,168333,169900,172567,172567,174633,173633,173783,172983,172133,171983,170633,170817,165817,166333,172667,185000,194000,196333,194417,190083,185417,183167,178083,174625,171958,175375,178833,180000,180000,180000,178667,177000,174333
394675,441,"Helena, MT",msa,MT,298500,298800,304133,311600,319967,323300,326250,330917,340917,354333,369667,381300,383300,404967,424667,437167,427167,427167,439333,455967,465633,476800,486833,494167,506667,523333,546667,556483,563967,565633,575483,583000,594667,600000,600000,606550,613183,601483,588933,567267,560633,546633,543333,539667,532667,525333,519000,515967,507467,502450,495467,497933,511267,524917,536433,541417,539767,543250,543050,539967,528300
394744,442,"Key West, FL",msa,FL,776667,776417,771417,768233,771800,775133,775800,767300,770633,778133,791317,795983,795667,795667,795967,815967,,,,,956167,966167,1004000,1018833,1050500,1061500,1085000,1110000,1136500,1179667,1188000,1179667,1176667,1178333,1211667,1231667,1265667,1290667,1307000,1307983,1307983,1307983,1307000,1298333,1282000,1266333,1233333,1241667,1250000,1266667,1248333,1222833,1206167,1199500,1197500,1180833,1177500,1178333,1194667,1198000,1199667
395145,443,"Talladega, AL",msa,AL,172144,169644,167300,167300,168283,174917,181583,187567,189267,186750,185750,181217,179083,174117,173617,176633,184950,193100,206417,212767,212950,203550,195517,192867,190600,193633,191317,193000,193300,191600,191600,197967,211317,219633,213908,212258,205608,204967,199560,199227,199227,199300,202885,202918,202918,202967,203967,210967,212633,223300,226600,232100,233733,234433,233933,230417,233067,231433,230483,224000,224000
395133,444,"Stillwater, OK",msa,OK,179600,182850,186417,193050,196467,199900,197050,195567,192200,188417,184600,184967,190000,197000,197917,197917,196067,200967,197283,192467,184650,184150,181483,178133,175617,187433,,,243000,237317,238300,240330,246116,241338,240641,243688,248483,248117,248695,248695,251062,260000,268856,275523,267189,260000,253000,256300,251300,253298,255998,260465,257133,256132,265815,276298,281267,278783,276633,266633,255550
394489,445,"Columbus, IN",msa,IN,227433,229100,230267,233600,233633,233967,230633,231933,229567,229417,229450,228117,229933,229433,238950,250317,259450,256267,247400,239100,241133,242500,247166,248467,249633,249933,245617,245583,253033,268617,276950,277850,276583,279950,284633,286300,287933,285517,291367,294633,307350,309833,308267,301600,294933,294083,287417,284083,276567,278267,279967,288333,292000,296967,297933,299250,305917,306450,303100,292800,292800
394345,446,"Athens, TX",msa,TX,232708,224382,218284,220368,225328,231717,230467,230467,227433,231567,234933,239933,231633,228300,228067,245050,262033,275633,286983,293024,303358,303941,303750,292083,288167,289583,303317,328983,349733,362463,361712,360045,362915,361667,358000,351417,349383,358550,375133,385917,389417,389083,391633,385717,369383,356067,349650,346150,335166,332317,336150,353817,361633,369800,376133,377583,374567,364867,360533,355050,346750
394452,447,"Centralia, WA",msa,WA,305783,300783,306633,317483,327480,337447,342963,349600,346300,343117,338150,338983,342467,347433,358250,374931,391381,396398,396383,400467,408800,412833,415633,418125,414092,404125,403300,424075,455575,475575,480500,480667,477167,471500,462983,456450,449767,441450,443483,446833,452000,449750,462750,472583,481167,473167,472463,474963,487437,494274,488857,477717,470833,473750,482417,485667,490333,488567,484567,479983,472550
394822,448,"Manitowoc, WI",msa,WI,138600,138600,139433,139433,141117,143617,151650,154967,157933,154900,151933,145600,147267,148567,153250,152533,157500,165817,171533,170517,164550,159450,157167,156500,154966,156633,159967,166600,171633,177508,179175,181175,183600,186933,194933,194967,194983,193133,196450,201133,201283,202933,203267,206633,209000,210650,206317,205617,202267,204933,208283,217800,230133,237650,241500,244567,247067,247033,240967,234300,230967
394682,449,"Hinesville, GA",msa,GA,172191,171575,173608,174683,177700,178733,178065,178365,177265,176933,176933,180533,185500,191198,194798,198132,200800,206633,211633,211633,208300,206667,211667,217667,227332,227332,227998,226667,233333,238150,238150,239783,243258,245558,246642,243350,246017,247267,252546,257213,261979,266150,268150,271050,274558,276258,275925,274300,272633,270967,269600,269850,271850,273467,275467,275500,275583,276633,278300,279967,278333
394541,450,"DuBois, PA",msa,PA,119450,119483,118650,119150,118967,123100,128083,131567,133233,134933,133300,130000,123150,118817,115483,117317,119983,124117,125783,127450,127867,130217,135050,133800,130467,128933,133933,139933,144967,148300,151633,149967,149500,144500,144167,143417,144750,145083,149000,150967,154117,154283,157617,156100,153267,149933,147050,144050,140716,143600,150833,156533,161550,161483,165783,164967,169133,168500,169300,167217,166217
395205,451,"Warsaw, IN",msa,IN,225967,229933,238200,246500,249533,246267,242133,239967,238300,238217,228867,216400,,215950,,249717,246383,242383,234300,225967,216967,216967,221150,227450,235450,239617,237983,237300,243983,252317,253317,249950,259917,268267,276633,275000,276633,284933,299933,312450,315817,314150,313333,309967,305467,295433,288767,276600,273300,279967,299967,314800,321467,318117,311583,304283,297633,297633,294633,292633,285967
394986,452,"Plattsburgh, NY",msa,NY,169417,166083,169967,177967,182967,188000,191333,200483,202117,202417,196417,196200,195900,201050,201300,210633,227667,,258617,249917,242283,239800,242833,235500,230333,232333,242333,250000,255650,260317,266650,263967,257600,251233,246267,239600,230967,231283,237950,252950,254633,254667,246333,247967,245467,244117,242483,243317,243333,250817,259150,271815,270998,260965,247300,236883,234417,232500,226233,221733,214617
395126,453,"Statesboro, GA",msa,GA,177967,177967,181600,189100,194133,197167,196333,192833,191500,192833,195833,192500,185833,187967,192933,202933,204450,207817,201483,196667,195000,198300,204717,208717,214583,217833,217167,228000,236667,248333,246667,246633,254967,260783,259117,255750,256567,272433,280783,292467,296600,304950,309967,307000,300650,300650,308650,317333,314000,313867,311267,316233,321782,330307,351174,358421,359312,345112,340783,343300,346483
394445,454,"Casper, WY",msa,WY,224467,228650,235083,243917,252917,259817,267817,274650,279633,273133,268150,258167,252300,245154,240154,247854,256667,270000,271250,270333,266083,258167,249083,240000,237983,252983,282983,320000,323667,324500,311833,321500,324000,321250,316250,312917,311633,308267,304599,316299,335483,340817,338317,324400,321067,317400,325833,327833,327833,320167,318167,324000,326333,328833,332500,339167,346667,348000,344333,332667,323000
395231,455,"Wilson, NC",msa,NC,159583,161767,163483,170450,179967,187933,193717,196217,204083,206650,199150,194717,186400,189700,182450,189117,182483,180833,174133,177433,179067,178433,175133,175967,179967,184933,198267,206600,219933,222383,223383,223250,220833,224800,220783,217417,214933,223783,233783,242200,245017,243383,240783,238267,236583,229933,229967,239983,248333,248067,236367,238017,243283,251633,252483,250817,256667,258983,261467,258617,258767
753881,456,"Glenwood Springs, CO",msa,CO,1000667,1042833,1029500,995500,895167,840167,866333,926333,981333,988000,970000,956667,875000,766083,757750,785750,836333,811000,816092,828426,798726,763967,733967,747667,740500,792667,849833,858667,874150,883317,919650,1003000,1035083,1148750,1182083,1277333,1340333,1390333,1428833,1365500,1298833,1270500,1320833,1380833,1376333,1358833,1397167,1497333,1563167,1481500,1378000,1344667,1421333,1475000,1480833,1473333,1421667,1384167,1384167,1418333,1516667
395085,457,"Seneca, SC",msa,SC,277967,271300,273000,276333,280000,275667,280333,286667,294333,291167,283167,,,,,,191300,207612,220945,236645,250000,253633,253283,243917,237280,238297,247997,269667,286333,298000,306300,312552,318129,319829,330243,336333,337983,334650,339467,349467,358300,361800,365150,359983,361667,361596,361596,356596,349667,346000,349333,349667,359167,355833,355833,351633,356633,356633,356667,358333,358333
394866,458,"Minot, ND",msa,ND,192267,190567,194900,197183,203883,210550,216600,219900,218233,206567,195417,187083,190433,197283,206633,213317,217283,214967,216633,216967,219550,217450,210783,206167,203267,206600,209967,216633,223300,224967,223267,224117,226600,226633,219150,214483,212817,216650,218833,221800,226298,231298,232465,232467,234100,234933,232567,225917,227617,236633,249950,,276583,288283,284950,283267,280600,278967,274000,263333,258000
394936,459,"Olean, NY",msa,NY,126300,132783,136117,136117,135967,135467,135333,133900,131367,129683,123950,118983,115833,118333,119817,123150,124783,128783,133750,134683,137500,137500,136567,130267,121933,121967,121633,126333,128000,137967,144783,144750,136417,128233,122992,119659,118026,121300,133000,143667,151333,150417,149717,147383,144967,143917,143083,147250,151633,162450,168250,175950,179300,182650,180633,185300,191650,199300,199300,204617,211317
394465,460,"Chillicothe, OH",msa,OH,156600,154967,157783,167817,177817,183667,178633,173600,171600,174783,175617,173850,170667,168117,163217,163067,168133,174783,177967,179650,179667,180000,175719,174053,172386,178917,187250,198917,203343,205843,205810,207467,206600,203300,211517,224000,229317,220433,224483,239133,248950,249100,245767,247433,243267,241633,231650,228650,221965,226946,227430,228932,236450,243150,256333,261333,261300,254967,249633,247633,243383
395077,461,"Searcy, AR",msa,AR,147300,147333,148300,149950,153250,155100,157267,157967,161150,161333,163967,163967,163300,154900,156213,156963,160463,157483,163383,166617,166616,163266,159966,159933,156967,158583,161950,171617,181633,185633,183950,178983,178317,181633,187633,192633,193150,193433,196583,200267,202283,210800,213300,222250,227917,234317,234317,228650,228883,228783,228417,227377,231560,230260,231150,228117,226783,223967,222333,219500,217500
394638,462,"Grand Island, NE",msa,NE,190033,192467,193733,192583,186750,187000,194483,198883,194617,184600,183533,187783,188483,188467,190483,196150,206333,219483,225133,226467,219233,220250,215583,219667,226633,234967,236633,236333,241333,246333,248333,246667,247500,252500,260800,266600,269250,269250,269250,271600,278933,286267,289600,283967,278333,279667,287667,302333,312333,315000,313667,307333,300667,292000,288333,292633,294633,299967,306650,309983,309983
394994,463,"Port Angeles, WA",msa,WA,407583,404333,397667,406300,414967,428267,434967,434967,431667,421667,421667,421667,426667,440000,459333,482333,493983,487983,496650,509000,537000,545000,543483,527150,519150,520667,538833,555500,576483,591317,594650,593667,590333,586983,574617,565775,558292,559992,564133,572133,583467,585158,587992,582325,585667,589667,587333,582333,573325,572492,571492,581500,585333,604333,617333,631833,627167,616817,607317,594650,580300
394350,464,"Auburn, NY",msa,NY,173117,171417,171267,172617,175950,182850,188950,190633,190217,183440,179373,172790,166967,159050,157783,167783,177117,178783,172267,174900,181167,187033,183317,181217,175350,170733,164933,170600,183933,191900,189583,183700,180733,182416,183333,185000,183300,181600,183233,196200,211900,220267,218500,216133,211100,204067,195750,193250,195750,197100,199633,212966,227300,252967,263000,263967,256617,246583,244617,232633,229650
394699,465,"Huntsville, TX",msa,TX,227633,227967,229600,230933,232633,239333,244900,248233,248067,253133,260927,266060,264243,264617,259650,266333,266167,273650,273483,276900,279400,278567,278783,275133,271967,262000,267333,276583,291583,296583,298333,299667,296333,298833,299167,306250,310417,312662,318579,325117,339505,346405,354867,359103,364203,362037,360667,353150,348467,342267,332783,324300,319333,314667,307667,299000,304000,304667,305000,299999,299833
394738,466,"Keene, NH",msa,NH,249600,249600,252933,258900,262233,265567,267267,271300,270833,276650,277650,274783,271600,271600,276633,275000,276633,284633,292933,299300,298633,296958,293625,287775,277733,274733,281167,301250,315250,325633,330600,331600,334967,330000,329150,340817,349150,358333,343300,351616,363283,386317,399667,416333,416417,411383,393017,376600,368170,348170,356504,347467,369833,374833,399000,415667,427333,424000,419967,416633,418300
394674,467,"Heber, UT",msa,UT,1026663,1112497,1125830,1075833,985000,928317,923483,928467,950317,955150,996833,1075000,1066667,1016667,941667,945000,945000,919667,916333,904333,909667,901000,920333,948667,1040667,1125000,1219167,1227500,1220500,1185167,1151833,1124500,1099000,1107333,1140667,1174000,1190667,1190000,1188333,1205000,1214667,1248000,1272667,1281333,1261333,1245000,1245000,1250000,1258333,1250000,1233333,1206667,1196667,1205000,1215000,1215000,1203333,1189167,1180417,1200417,1234583
395010,468,"Quincy, IL",msa,IL,146133,144967,144783,146283,148367,151067,151217,149133,144100,141633,139100,135550,130383,128750,128300,131133,133467,136333,135500,131500,129317,128283,128917,130567,133600,134600,137967,144933,151600,154917,153267,154133,159150,160800,159633,146300,139483,136483,149817,159817,169817,170900,171050,169383,168267,168267,164933,162450,160150,160150,159333,162400,168233,174533,177133,175967,174317,175800,181133,179150,176000
395062,469,"Sandusky, OH",msa,OH,200600,194933,201633,208300,219783,219767,218133,221617,219467,214133,200500,194567,193383,208717,216783,226600,220433,211267,199600,199067,201567,201600,193300,195833,205800,207967,210467,209833,217567,219233,219650,212983,215983,206200,205967,196267,197117,197450,205817,213300,230367,242033,261033,273133,278133,275667,266833,269317,271117,272450,262450,274133,287467,309950,307967,301300,284633,274633,265600,263100,261767
394593,470,"Findlay, OH",msa,OH,179350,178017,181350,193617,198667,206033,209467,210300,206267,196567,192933,186267,184600,187833,193067,202233,207667,209100,204933,199900,198750,195417,195117,190300,191817,188300,190933,202183,210183,215183,208100,205117,205150,202800,206600,207933,207933,202933,197400,202433,215100,230933,245900,248100,247200,237200,232333,229900,229900,227233,227083,233750,242783,249300,254333,254633,252450,242417,240783,239933,239933
394614,471,"Frankfort, KY",msa,KY,193133,192633,198333,208333,218333,222150,222150,217117,213300,204933,198117,187283,183950,185783,191283,197950,200467,200700,204067,203200,206600,206567,205433,202117,198817,200817,208500,225167,239333,244967,244967,251633,260000,266650,264967,260800,257150,263729,271896,267896,267967,265633,273300,266333,261267,260933,262933,264666,258500,256000,261000,274567,286483,287983,294900,301717,308383,300733,292500,292417,300233
394516,472,"Danville, IL",msa,IL,86333,87417,88500,89833,93717,99300,100966,99233,94200,91500,89933,89967,90833,90250,92333,93083,94400,97483,99200,101767,99600,99633,99650,99650,95483,90833,92083,97750,,116167,118817,112483,106950,100717,98683,104517,106567,108267,105783,111650,115383,115400,112867,109100,106100,106133,110150,110650,108950,102050,101367,102400,111967,122650,129650,130650,128567,129717,127033,122433,117950
394298,473,"Aberdeen, WA",msa,WA,248333,249950,254950,260950,264667,268300,269717,271217,267917,266500,266633,269217,272550,279225,284942,293275,303275,314958,,334317,,345667,352500,352833,353167,353000,361333,367150,370417,368417,367567,367633,364600,362933,356417,353117,352567,352750,359083,364667,373667,383667,388633,390967,384633,384333,382000,380333,375667,379983,384950,392950,396267,399300,396267,393800,388467,384833,379300,376633,375300
394999,474,"Portsmouth, OH",msa,OH,116333,116500,119467,122800,125967,126333,126333,125967,127300,129617,131983,131983,131333,132983,137150,143783,143767,144900,141567,143233,143233,144900,145933,147600,149267,148267,144933,148267,150600,157300,154000,154666,154633,156267,156583,153250,151617,149933,149967,149633,152967,155600,156600,156617,157317,160233,158550,163517,165100,171050,171000,175800,176550,176633,176633,176783,178417,180117,180383,178750,176750
395106,475,"Somerset, PA",msa,PA,155167,156500,160633,167267,168267,168267,166567,168200,166567,169967,171667,178800,186133,186967,183167,185667,189833,197833,191333,185483,175783,172117,169800,171467,163467,158267,158300,169267,187633,197633,196633,191600,184900,185600,180633,175333,171300,167467,165633,168000,170967,179800,187133,192167,188800,184800,181967,181667,179300,179450,188117,197733,214250,222400,231133,235633,240817,238917,236000,230150,230817
753928,476,"Wisconsin Rapids, WI",msa,WI,132433,134100,140467,146267,149600,146250,142917,138583,138900,138900,139900,139900,142000,145367,152033,156633,163200,166400,169733,169800,169867,166500,166500,166600,169933,173230,176547,183213,186517,189517,192383,191150,192817,193283,193950,190967,185150,182117,181504,183987,194321,203750,207083,207083,208567,208567,205233,202233,202100,202100,199767,209900,221567,237167,238867,238050,237397,239031,241514,239083,234083
753893,477,"Jefferson, GA",msa,GA,289250,288867,287850,290550,291653,294653,296953,298587,294287,290953,290267,293141,293141,293508,293800,300500,311500,,338150,341817,350117,356633,366633,368333,374500,372833,373833,376000,386617,402267,413900,414783,406433,399767,396583,389933,384967,384967,393317,400133,405483,411800,416650,419650,419967,424950,428283,428317,426633,428267,428350,434217,439917,447833,448633,445967,442933,437950,435767,432433,430450
394736,478,"Kapaa, HI",msa,HI,956333,915500,889500,883083,888917,869250,862500,852500,848833,836500,826500,835000,837167,838833,853667,908000,,1005333,1051333,1076333,,1193333,1243333,1243333,1259000,1163833,1070500,1071333,1158833,1254500,1304667,1344000,1378000,1380500,1373830,1360830,1358330,1350000,1363000,1413000,1435333,1447333,1379667,1340500,1298833,1356500,1387500,1399800,1397300,1449633,1485667,1448167,1381667,1316667,1296333,1296333,1346000,1366000,1332667,1298000,1272500
394955,479,"Palatka, FL",msa,FL,199300,199300,199167,199400,199700,199683,199750,194750,189917,183283,183317,184967,186633,185633,184000,184000,189667,188817,187748,181415,180988,183690,194357,,220633,216300,211300,204633,216633,229967,249583,256217,254517,251567,249683,247883,251250,254833,265833,271167,277800,278600,275600,275617,277317,283317,285000,286333,286333,284667,281633,278300,276633,276650,281467,286433,289450,289600,289600,292933,292933
394626,480,"Gallup, NM",msa,NM,167917,166917,170250,174820,181086,185503,183683,183083,178183,178183,184850,190333,188333,180667,175000,176333,188467,196800,199800,189667,184333,179833,186167,188833,200300,199533,210367,218733,226667,219000,207167,199333,192833,207083,214917,221583,218250,222417,225750,232500,234167,248583,244250,248500,244083,240583,229667,219333,211333,197500,197133,198192,211692,223058,236833,246833,257833,256000,251333,238000,238667
394683,481,"Hobbs, NM",msa,NM,183000,185517,189683,193850,195250,193417,192417,197650,196783,194783,187950,183317,182150,185167,189833,190750,189333,191667,193917,195667,191667,189583,185833,185833,186000,195417,207083,217333,222667,222667,217667,213333,210000,213333,213333,213333,210000,212483,208567,212733,210250,210650,204483,199817,203333,204333,202333,197333,193333,198000,199333,202667,202500,205667,217333,222833,232500,235833,241500,250667,255667
395088,482,"Shawnee, OK",msa,OK,172433,172300,174583,173249,174414,177498,183732,181050,177383,170783,173370,175037,176737,183733,187033,191700,188633,192000,189817,190817,190483,191300,191300,190283,190317,188650,182483,194117,209117,216600,206633,190967,186000,185975,186208,184508,182867,189783,201483,214817,226650,238300,244967,247523,247207,245207,242087,234087,228529,222359,225692,231567,239650,236617,233300,231300,239333,246000,248500,244817,243150
786258,483,"Fort Payne, AL",msa,AL,,,,,,,,,,,,,,,192717,199083,195900,203133,208467,216483,218583,219917,218583,211333,204900,214233,225900,238500,245500,248800,255300,251967,252000,253817,259117,260783,258267,261633,268300,276817,274817,276317,290250,308750,321250,312833,303667,297667,295333,292967,292967,296117,299383,298050,297233,294817,296150,296817,294300,292967,285617
394884,484,"Mount Airy, NC",msa,NC,185617,180617,181417,184750,193083,202950,213133,213133,207600,209233,206750,199083,187450,196600,205300,211933,213600,211250,210433,216600,233583,237733,231433,211433,211300,201950,203283,196750,194183,202550,212083,232500,240500,244000,239000,234633,238117,242783,251150,251000,249650,248800,242967,244483,246667,259167,264300,270967,277633,284167,284817,288317,290117,296433,293233,293233,285750,274950,269950,260800,264633
395132,485,"Stevens Point, WI",msa,WI,203233,208250,208283,214950,218267,223233,223267,223300,223333,221667,217483,215783,214017,213200,209900,215000,221633,231600,237417,237417,231617,224100,222433,224900,228233,224933,223300,229967,240267,251933,258600,263267,261583,254917,259950,266600,269933,264267,262633,265967,269933,269167,269167,274200,278267,281600,276600,268950,263950,267250,284067,297433,298300,294150,292450,304100,302417,299767,290583,293033,295683
394647,486,"Greeneville, TN",msa,TN,192900,198267,204800,212833,221150,227650,224650,218150,207650,205967,209117,215767,214117,211650,210833,217500,215833,220800,225767,232933,233783,230450,230617,233100,236433,243233,246417,248783,245150,248633,257967,271600,278267,285600,287300,289817,284950,284950,285600,291133,292467,292633,295117,297117,297117,288283,283117,279717,283033,286500,293233,296267,304050,304083,304383,296300,292783,292783,300600,308267,314783
394655,488,"Greenwood, SC",msa,SC,223283,223300,224467,231133,238264,245325,248464,242967,239675,231519,228219,218050,217648,215132,217015,215750,212417,209117,210900,219583,227883,229217,226350,226217,234463,250162,256662,262098,264767,266100,268333,269631,278965,276965,277317,276467,276632,276615,280712,290213,304413,321117,321083,307700,294050,285413,280463,271995,263998,264498,265330,276995,280628,280632,276967,275333,271317,265900,253383,246733,249150
394764,489,"Lake City, FL",msa,FL,215750,208283,204800,210617,218116,224932,228266,229500,229533,231233,239433,244433,243600,233833,225500,229490,243640,253607,253783,243867,237217,237217,241617,249800,254467,260983,271300,279867,288800,293317,295067,291317,291150,294467,299133,297967,296333,298633,300283,306950,309983,309967,304633,304633,309667,309967,304783,299750,306450,314967,321667,323500,325150,331483,329617,327967,323300,325000,321667,318333,317500
394752,490,"Klamath Falls, OR",msa,OR,246417,246883,247517,249933,252633,261000,274000,277667,282483,279150,287817,282150,281633,278300,284117,294133,305800,312467,316633,319633,324667,324333,319667,316667,313667,325333,334983,348317,348283,349967,339967,326667,316333,316500,319733,313067,306233,297000,303000,311333,323667,331333,339650,346617,348283,343300,336333,333000,334667,337500,342167,345167,349167,352000,357333,362500,364967,368300,368300,368333,366000
394877,491,"Morehead City, NC",msa,NC,330000,328000,331000,335667,342150,345467,347767,347950,352450,360150,360383,,,,322817,,,387500,396500,393467,393767,394933,398467,398167,401000,403000,419667,430467,442933,451600,468267,493267,501583,513283,496650,488333,486500,503133,511466,511300,506333,513817,520783,537450,545967,557667,561817,562483,554150,553333,553333,560500,572467,585767,588600,586467,588167,581467,571633,559967,560000
394472,492,"Clearlake, CA",msa,CA,282633,282300,286500,295467,305800,316633,320833,321000,319333,319500,322000,325167,330500,334500,344667,357500,362833,367833,368333,378333,379667,380583,377250,377583,371667,373150,376483,393150,415000,421667,423333,408000,404333,397667,397667,397633,397633,392967,385000,383167,384833,391500,394667,397667,399000,399000,394333,387967,381617,385617,391983,402000,402983,403067,399400,397750,392667,386150,382817,380317,373733
394305,493,"Alamogordo, NM",msa,NM,181500,183750,186900,188233,192383,195600,201833,205033,202533,198467,198800,201600,202933,196300,195950,195700,205733,212817,221567,223333,221483,219483,220817,224333,228833,233283,241583,247417,243300,243233,243217,249650,249617,250433,259567,261367,264700,259100,270750,271617,276650,270000,272417,277167,280500,283067,279967,277117,266967,264817,266000,275142,279642,284408,288750,291417,293317,293333,292417,285717,284050
395027,494,"Roanoke Rapids, NC",msa,NC,154817,151067,146067,143233,136967,133617,132700,132733,132750,129967,126200,117867,117867,119967,127717,130917,,158283,161750,149583,150954,153987,154420,145317,131983,117883,121933,137267,156450,169983,173092,171408,164708,149900,142417,137450,142383,138233,134900,129667,146150,152717,156383,139900,143333,150333,161000,161000,159000,154917,151483,149817,152400,157467,162883,165350,165800,176717,195083,203000,203300
394587,495,"Farmington, MO",msa,MO,143233,140400,145400,157100,164267,167933,167900,170833,172167,172167,171558,168075,161442,158117,156633,156633,155966,152633,155800,159800,166433,172600,172600,175967,181467,192150,187150,180617,166633,169967,172917,178733,177033,170767,166283,166300,169617,171283,174633,176333,181650,191617,205767,207417,200750,189900,192233,192233,190600,188300,185833,187466,190767,194750,206450,211450,213267,203233,198233,198233,199933
394897,496,"Muskogee, OK",msa,OK,136899,137742,138967,140633,142967,146300,152133,152433,149133,146633,147328,148961,147295,145800,,130050,129883,137817,143900,143400,140150,138450,130750,130667,124767,124633,136817,155417,177750,179617,188617,192267,199648,195148,190165,187165,186332,187163,187165,189162,191660,194990,194990,191660,188330,180750,177417,174083,171667,171500,168167,173167,180000,183167,179817,172317,169150,169167,170667,175650,178950
394826,497,"Marion, IN",msa,IN,96408,92550,87550,84275,82967,83000,85500,87467,88383,87300,83967,79683,77600,75267,73600,76400,81067,87733,91767,95950,99283,98117,95800,92483,90817,88733,87050,85117,89100,93883,99050,99650,104900,108333,114667,111300,101267,91567,83267,89600,98467,108133,118500,119633,123267,122400,129067,138917,146433,149617,149767,151417,148233,148167,144517,149517,151950,153700,151883,145200,137100
